image,model,property,tag,is_global,segment_index,eps,k,top1_label,top1_score,segment_score,bbox,mask_path,mask_height,mask_width,mask_true_pixels,mask_total_pixels,mask_true_fraction,mask_fraction,nonmask_fraction,chosen_mask,is_fix_mask_flipped
n07613480_trifle,vgg16-7,n07613480_trifle_global_k50176_eps_0.0001,global,True,-1,0.0001,50176,927,0.9954049144113202,,,property_masks/n07613480_trifle_global_k50176_eps_0.0001.npz,224,224,50176,50176,1.0,,,,
n07613480_trifle,vgg16-7,n07613480_trifle_fix_mask_seg0_k50176_eps_0.0001,fix_mask,False,0,0.0001,50176,927,0.9954049144113202,0.916692554950714,"[0, 9, 223, 222]",property_masks/n07613480_trifle_fix_mask_seg0_k50176_eps_0.0001.npz,224,224,18572,50176,0.3701371173469387,0.3701371173469387,0.6298628826530612,fix_mask,False
n07613480_trifle,vgg16-7,n07613480_trifle_fix_nonmask_seg0_k50176_eps_0.0001,fix_nonmask,False,0,0.0001,50176,927,0.9954049144113202,0.916692554950714,"[0, 9, 223, 222]",property_masks/n07613480_trifle_fix_nonmask_seg0_k50176_eps_0.0001.npz,224,224,31604,50176,0.6298628826530612,0.3701371173469387,0.6298628826530612,fix_mask,False
n07614500_ice_cream,vgg16-7,n07614500_ice_cream_global_k50176_eps_0.0001,global,True,-1,0.0001,50176,928,0.7744902524340557,,,property_masks/n07614500_ice_cream_global_k50176_eps_0.0001.npz,224,224,50176,50176,1.0,,,,
n07614500_ice_cream,vgg16-7,n07614500_ice_cream_fix_mask_seg0_k50176_eps_0.0001,fix_mask,False,0,0.0001,50176,928,0.7744902524340557,0.922203242778778,"[0, 0, 223, 223]",property_masks/n07614500_ice_cream_fix_mask_seg0_k50176_eps_0.0001.npz,224,224,3143,50176,0.0626395089285714,0.0626395089285714,0.9373604910714286,fix_mask,False
n07614500_ice_cream,vgg16-7,n07614500_ice_cream_fix_nonmask_seg0_k50176_eps_0.0001,fix_nonmask,False,0,0.0001,50176,928,0.7744902524340557,0.922203242778778,"[0, 0, 223, 223]",property_masks/n07614500_ice_cream_fix_nonmask_seg0_k50176_eps_0.0001.npz,224,224,47033,50176,0.9373604910714286,0.0626395089285714,0.9373604910714286,fix_mask,False
n07615774_ice_lolly,vgg16-7,n07615774_ice_lolly_global_k50176_eps_0.0001,global,True,-1,0.0001,50176,929,0.8977184234585759,,,property_masks/n07615774_ice_lolly_global_k50176_eps_0.0001.npz,224,224,50176,50176,1.0,,,,
n07615774_ice_lolly,vgg16-7,n07615774_ice_lolly_fix_mask_seg0_k50176_eps_0.0001,fix_mask,False,0,0.0001,50176,929,0.8977184234585759,0.9348324537277222,"[0, 0, 223, 223]",property_masks/n07615774_ice_lolly_fix_mask_seg0_k50176_eps_0.0001.npz,224,224,1614,50176,0.0321667729591836,0.0321667729591836,0.9678332270408164,fix_mask,False
n07615774_ice_lolly,vgg16-7,n07615774_ice_lolly_fix_nonmask_seg0_k50176_eps_0.0001,fix_nonmask,False,0,0.0001,50176,929,0.8977184234585759,0.9348324537277222,"[0, 0, 223, 223]",property_masks/n07615774_ice_lolly_fix_nonmask_seg0_k50176_eps_0.0001.npz,224,224,48562,50176,0.9678332270408164,0.0321667729591836,0.9678332270408164,fix_mask,False
n07684084_French_loaf,vgg16-7,n07684084_French_loaf_global_k50176_eps_0.0001,global,True,-1,0.0001,50176,930,0.9990787947798968,,,property_masks/n07684084_French_loaf_global_k50176_eps_0.0001.npz,224,224,50176,50176,1.0,,,,
n07684084_French_loaf,vgg16-7,n07684084_French_loaf_fix_mask_seg0_k50176_eps_0.0001,fix_mask,False,0,0.0001,50176,930,0.9990787947798968,0.9427605271339417,"[0, 0, 223, 223]",property_masks/n07684084_French_loaf_fix_mask_seg0_k50176_eps_0.0001.npz,224,224,585,50176,0.0116589604591836,0.0116589604591836,0.9883410395408164,fix_mask,False
n07684084_French_loaf,vgg16-7,n07684084_French_loaf_fix_nonmask_seg0_k50176_eps_0.0001,fix_nonmask,False,0,0.0001,50176,930,0.9990787947798968,0.9427605271339417,"[0, 0, 223, 223]",property_masks/n07684084_French_loaf_fix_nonmask_seg0_k50176_eps_0.0001.npz,224,224,49591,50176,0.9883410395408164,0.0116589604591836,0.9883410395408164,fix_mask,False
n07693725_bagel,vgg16-7,n07693725_bagel_global_k50176_eps_0.0001,global,True,-1,0.0001,50176,931,0.4180378724008335,,,property_masks/n07693725_bagel_global_k50176_eps_0.0001.npz,224,224,50176,50176,1.0,,,,
n07693725_bagel,vgg16-7,n07693725_bagel_fix_mask_seg0_k50176_eps_0.0001,fix_mask,False,0,0.0001,50176,931,0.4180378724008335,0.8447597622871399,"[1, 0, 222, 222]",property_masks/n07693725_bagel_fix_mask_seg0_k50176_eps_0.0001.npz,224,224,12436,50176,0.2478475765306122,0.2478475765306122,0.7521524234693877,fix_mask,False
n07693725_bagel,vgg16-7,n07693725_bagel_fix_nonmask_seg0_k50176_eps_0.0001,fix_nonmask,False,0,0.0001,50176,931,0.4180378724008335,0.8447597622871399,"[1, 0, 222, 222]",property_masks/n07693725_bagel_fix_nonmask_seg0_k50176_eps_0.0001.npz,224,224,37740,50176,0.7521524234693877,0.2478475765306122,0.7521524234693877,fix_mask,False
n07695742_pretzel,vgg16-7,n07695742_pretzel_global_k50176_eps_0.0001,global,True,-1,0.0001,50176,932,0.9982394510960416,,,property_masks/n07695742_pretzel_global_k50176_eps_0.0001.npz,224,224,50176,50176,1.0,,,,
n07695742_pretzel,vgg16-7,n07695742_pretzel_fix_mask_seg0_k50176_eps_0.0001,fix_mask,False,0,0.0001,50176,932,0.9982394510960416,0.5748789310455322,"[0, 0, 223, 223]",property_masks/n07695742_pretzel_fix_mask_seg0_k50176_eps_0.0001.npz,224,224,22804,50176,0.4544802295918367,0.4544802295918367,0.5455197704081632,fix_mask,False
n07695742_pretzel,vgg16-7,n07695742_pretzel_fix_nonmask_seg0_k50176_eps_0.0001,fix_nonmask,False,0,0.0001,50176,932,0.9982394510960416,0.5748789310455322,"[0, 0, 223, 223]",property_masks/n07695742_pretzel_fix_nonmask_seg0_k50176_eps_0.0001.npz,224,224,27372,50176,0.5455197704081632,0.4544802295918367,0.5455197704081632,fix_mask,False
n07697313_cheeseburger,vgg16-7,n07697313_cheeseburger_global_k50176_eps_0.0001,global,True,-1,0.0001,50176,933,0.9991460876258844,,,property_masks/n07697313_cheeseburger_global_k50176_eps_0.0001.npz,224,224,50176,50176,1.0,,,,
n07697313_cheeseburger,vgg16-7,n07697313_cheeseburger_fix_mask_seg0_k50176_eps_0.0001,fix_mask,False,0,0.0001,50176,933,0.9991460876258844,0.8262636065483093,"[0, 0, 223, 222]",property_masks/n07697313_cheeseburger_fix_mask_seg0_k50176_eps_0.0001.npz,224,224,14786,50176,0.2946827168367347,0.2946827168367347,0.7053172831632653,fix_mask,False
n07697313_cheeseburger,vgg16-7,n07697313_cheeseburger_fix_nonmask_seg0_k50176_eps_0.0001,fix_nonmask,False,0,0.0001,50176,933,0.9991460876258844,0.8262636065483093,"[0, 0, 223, 222]",property_masks/n07697313_cheeseburger_fix_nonmask_seg0_k50176_eps_0.0001.npz,224,224,35390,50176,0.7053172831632653,0.2946827168367347,0.7053172831632653,fix_mask,False
n07711569_mashed_potato,vgg16-7,n07711569_mashed_potato_global_k50176_eps_0.0001,global,True,-1,0.0001,50176,935,0.7758590899231335,,,property_masks/n07711569_mashed_potato_global_k50176_eps_0.0001.npz,224,224,50176,50176,1.0,,,,
n07711569_mashed_potato,vgg16-7,n07711569_mashed_potato_fix_mask_seg0_k50176_eps_0.0001,fix_mask,False,0,0.0001,50176,935,0.7758590899231335,0.8536427617073059,"[0, 1, 223, 223]",property_masks/n07711569_mashed_potato_fix_mask_seg0_k50176_eps_0.0001.npz,224,224,8961,50176,0.1785913584183673,0.1785913584183673,0.8214086415816326,fix_mask,False
n07711569_mashed_potato,vgg16-7,n07711569_mashed_potato_fix_nonmask_seg0_k50176_eps_0.0001,fix_nonmask,False,0,0.0001,50176,935,0.7758590899231335,0.8536427617073059,"[0, 1, 223, 223]",property_masks/n07711569_mashed_potato_fix_nonmask_seg0_k50176_eps_0.0001.npz,224,224,41215,50176,0.8214086415816326,0.1785913584183673,0.8214086415816326,fix_mask,False
n07714571_head_cabbage,vgg16-7,n07714571_head_cabbage_global_k50176_eps_0.0001,global,True,-1,0.0001,50176,936,0.9997935527920774,,,property_masks/n07714571_head_cabbage_global_k50176_eps_0.0001.npz,224,224,50176,50176,1.0,,,,
n07714571_head_cabbage,vgg16-7,n07714571_head_cabbage_fix_mask_seg0_k50176_eps_0.0001,fix_mask,False,0,0.0001,50176,936,0.9997935527920774,0.8238376975059509,"[0, 0, 223, 223]",property_masks/n07714571_head_cabbage_fix_mask_seg0_k50176_eps_0.0001.npz,224,224,23082,50176,0.4600207270408163,0.4600207270408163,0.5399792729591837,fix_mask,False
n07714571_head_cabbage,vgg16-7,n07714571_head_cabbage_fix_nonmask_seg0_k50176_eps_0.0001,fix_nonmask,False,0,0.0001,50176,936,0.9997935527920774,0.8238376975059509,"[0, 0, 223, 223]",property_masks/n07714571_head_cabbage_fix_nonmask_seg0_k50176_eps_0.0001.npz,224,224,27094,50176,0.5399792729591837,0.4600207270408163,0.5399792729591837,fix_mask,False
n07714990_broccoli,vgg16-7,n07714990_broccoli_global_k50176_eps_0.0001,global,True,-1,0.0001,50176,937,0.9912047783387894,,,property_masks/n07714990_broccoli_global_k50176_eps_0.0001.npz,224,224,50176,50176,1.0,,,,
n07714990_broccoli,vgg16-7,n07714990_broccoli_fix_mask_seg0_k50176_eps_0.0001,fix_mask,False,0,0.0001,50176,937,0.9912047783387894,0.8513888120651245,"[0, 0, 223, 223]",property_masks/n07714990_broccoli_fix_mask_seg0_k50176_eps_0.0001.npz,224,224,10313,50176,0.2055365114795918,0.2055365114795918,0.7944634885204082,fix_mask,False
n07714990_broccoli,vgg16-7,n07714990_broccoli_fix_nonmask_seg0_k50176_eps_0.0001,fix_nonmask,False,0,0.0001,50176,937,0.9912047783387894,0.8513888120651245,"[0, 0, 223, 223]",property_masks/n07714990_broccoli_fix_nonmask_seg0_k50176_eps_0.0001.npz,224,224,39863,50176,0.7944634885204082,0.2055365114795918,0.7944634885204082,fix_mask,False
n07715103_cauliflower,vgg16-7,n07715103_cauliflower_global_k50176_eps_0.0001,global,True,-1,0.0001,50176,938,0.9943870635375422,,,property_masks/n07715103_cauliflower_global_k50176_eps_0.0001.npz,224,224,50176,50176,1.0,,,,
n07715103_cauliflower,vgg16-7,n07715103_cauliflower_fix_mask_seg0_k50176_eps_0.0001,fix_mask,False,0,0.0001,50176,938,0.9943870635375422,0.4801930785179138,"[0, 0, 223, 223]",property_masks/n07715103_cauliflower_fix_mask_seg0_k50176_eps_0.0001.npz,224,224,43050,50176,0.8579799107142857,0.8579799107142857,0.1420200892857142,fix_nonmask,True
n07715103_cauliflower,vgg16-7,n07715103_cauliflower_fix_nonmask_seg0_k50176_eps_0.0001,fix_nonmask,False,0,0.0001,50176,938,0.9943870635375422,0.4801930785179138,"[0, 0, 223, 223]",property_masks/n07715103_cauliflower_fix_nonmask_seg0_k50176_eps_0.0001.npz,224,224,7126,50176,0.1420200892857142,0.8579799107142857,0.1420200892857142,fix_nonmask,True
n07716358_zucchini,vgg16-7,n07716358_zucchini_global_k50176_eps_0.0001,global,True,-1,0.0001,50176,939,0.992240918797988,,,property_masks/n07716358_zucchini_global_k50176_eps_0.0001.npz,224,224,50176,50176,1.0,,,,
n07716358_zucchini,vgg16-7,n07716358_zucchini_fix_mask_seg0_k50176_eps_0.0001,fix_mask,False,0,0.0001,50176,939,0.992240918797988,0.7610878348350525,"[0, 0, 223, 223]",property_masks/n07716358_zucchini_fix_mask_seg0_k50176_eps_0.0001.npz,224,224,15578,50176,0.3104671556122449,0.3104671556122449,0.6895328443877551,fix_mask,False
n07716358_zucchini,vgg16-7,n07716358_zucchini_fix_nonmask_seg0_k50176_eps_0.0001,fix_nonmask,False,0,0.0001,50176,939,0.992240918797988,0.7610878348350525,"[0, 0, 223, 223]",property_masks/n07716358_zucchini_fix_nonmask_seg0_k50176_eps_0.0001.npz,224,224,34598,50176,0.6895328443877551,0.3104671556122449,0.6895328443877551,fix_mask,False
n07716906_spaghetti_squash,vgg16-7,n07716906_spaghetti_squash_global_k50176_eps_0.0001,global,True,-1,0.0001,50176,940,0.992329434794819,,,property_masks/n07716906_spaghetti_squash_global_k50176_eps_0.0001.npz,224,224,50176,50176,1.0,,,,
n07716906_spaghetti_squash,vgg16-7,n07716906_spaghetti_squash_fix_mask_seg0_k50176_eps_0.0001,fix_mask,False,0,0.0001,50176,940,0.992329434794819,0.917046844959259,"[0, 0, 223, 223]",property_masks/n07716906_spaghetti_squash_fix_mask_seg0_k50176_eps_0.0001.npz,224,224,194,50176,0.0038663903061224,0.0038663903061224,0.9961336096938777,fix_mask,False
n07716906_spaghetti_squash,vgg16-7,n07716906_spaghetti_squash_fix_nonmask_seg0_k50176_eps_0.0001,fix_nonmask,False,0,0.0001,50176,940,0.992329434794819,0.917046844959259,"[0, 0, 223, 223]",property_masks/n07716906_spaghetti_squash_fix_nonmask_seg0_k50176_eps_0.0001.npz,224,224,49982,50176,0.9961336096938777,0.0038663903061224,0.9961336096938777,fix_mask,False
n07717410_acorn_squash,vgg16-7,n07717410_acorn_squash_global_k50176_eps_0.0001,global,True,-1,0.0001,50176,941,0.9068100959274809,,,property_masks/n07717410_acorn_squash_global_k50176_eps_0.0001.npz,224,224,50176,50176,1.0,,,,
n07717410_acorn_squash,vgg16-7,n07717410_acorn_squash_fix_mask_seg0_k50176_eps_0.0001,fix_mask,False,0,0.0001,50176,941,0.9068100959274809,0.784792959690094,"[0, 0, 223, 223]",property_masks/n07717410_acorn_squash_fix_mask_seg0_k50176_eps_0.0001.npz,224,224,1878,50176,0.0374282525510204,0.0374282525510204,0.9625717474489796,fix_mask,False
n07717410_acorn_squash,vgg16-7,n07717410_acorn_squash_fix_nonmask_seg0_k50176_eps_0.0001,fix_nonmask,False,0,0.0001,50176,941,0.9068100959274809,0.784792959690094,"[0, 0, 223, 223]",property_masks/n07717410_acorn_squash_fix_nonmask_seg0_k50176_eps_0.0001.npz,224,224,48298,50176,0.9625717474489796,0.0374282525510204,0.9625717474489796,fix_mask,False
n07717556_butternut_squash,vgg16-7,n07717556_butternut_squash_global_k50176_eps_0.0001,global,True,-1,0.0001,50176,942,0.8436188604546777,,,property_masks/n07717556_butternut_squash_global_k50176_eps_0.0001.npz,224,224,50176,50176,1.0,,,,
n07717556_butternut_squash,vgg16-7,n07717556_butternut_squash_fix_mask_seg0_k50176_eps_0.0001,fix_mask,False,0,0.0001,50176,942,0.8436188604546777,0.4717316627502441,"[0, 0, 223, 223]",property_masks/n07717556_butternut_squash_fix_mask_seg0_k50176_eps_0.0001.npz,224,224,28682,50176,0.5716278698979592,0.5716278698979592,0.4283721301020408,fix_nonmask,True
n07717556_butternut_squash,vgg16-7,n07717556_butternut_squash_fix_nonmask_seg0_k50176_eps_0.0001,fix_nonmask,False,0,0.0001,50176,942,0.8436188604546777,0.4717316627502441,"[0, 0, 223, 223]",property_masks/n07717556_butternut_squash_fix_nonmask_seg0_k50176_eps_0.0001.npz,224,224,21494,50176,0.4283721301020408,0.5716278698979592,0.4283721301020408,fix_nonmask,True
n07718472_cucumber,vgg16-7,n07718472_cucumber_global_k50176_eps_0.0001,global,True,-1,0.0001,50176,943,0.3282147784066541,,,property_masks/n07718472_cucumber_global_k50176_eps_0.0001.npz,224,224,50176,50176,1.0,,,,
n07718472_cucumber,vgg16-7,n07718472_cucumber_fix_mask_seg0_k50176_eps_0.0001,fix_mask,False,0,0.0001,50176,943,0.3282147784066541,0.4546305239200592,"[0, 0, 223, 223]",property_masks/n07718472_cucumber_fix_mask_seg0_k50176_eps_0.0001.npz,224,224,35439,50176,0.7062938456632653,0.7062938456632653,0.2937061543367347,fix_nonmask,True
n07718472_cucumber,vgg16-7,n07718472_cucumber_fix_nonmask_seg0_k50176_eps_0.0001,fix_nonmask,False,0,0.0001,50176,943,0.3282147784066541,0.4546305239200592,"[0, 0, 223, 223]",property_masks/n07718472_cucumber_fix_nonmask_seg0_k50176_eps_0.0001.npz,224,224,14737,50176,0.2937061543367347,0.7062938456632653,0.2937061543367347,fix_nonmask,True
n07718747_artichoke,vgg16-7,n07718747_artichoke_global_k50176_eps_0.0001,global,True,-1,0.0001,50176,944,0.8162463444834898,,,property_masks/n07718747_artichoke_global_k50176_eps_0.0001.npz,224,224,50176,50176,1.0,,,,
n07718747_artichoke,vgg16-7,n07718747_artichoke_fix_mask_seg0_k50176_eps_0.0001,fix_mask,False,0,0.0001,50176,944,0.8162463444834898,0.7821338772773743,"[0, 0, 223, 223]",property_masks/n07718747_artichoke_fix_mask_seg0_k50176_eps_0.0001.npz,224,224,11437,50176,0.2279376594387755,0.2279376594387755,0.7720623405612245,fix_mask,False
n07718747_artichoke,vgg16-7,n07718747_artichoke_fix_nonmask_seg0_k50176_eps_0.0001,fix_nonmask,False,0,0.0001,50176,944,0.8162463444834898,0.7821338772773743,"[0, 0, 223, 223]",property_masks/n07718747_artichoke_fix_nonmask_seg0_k50176_eps_0.0001.npz,224,224,38739,50176,0.7720623405612245,0.2279376594387755,0.7720623405612245,fix_mask,False
n07720875_bell_pepper,vgg16-7,n07720875_bell_pepper_global_k50176_eps_0.0001,global,True,-1,0.0001,50176,945,0.9972885830537852,,,property_masks/n07720875_bell_pepper_global_k50176_eps_0.0001.npz,224,224,50176,50176,1.0,,,,
n07720875_bell_pepper,vgg16-7,n07720875_bell_pepper_fix_mask_seg0_k50176_eps_0.0001,fix_mask,False,0,0.0001,50176,945,0.9972885830537852,0.838054358959198,"[0, 0, 223, 223]",property_masks/n07720875_bell_pepper_fix_mask_seg0_k50176_eps_0.0001.npz,224,224,25328,50176,0.5047831632653061,0.5047831632653061,0.4952168367346938,fix_nonmask,True
n07720875_bell_pepper,vgg16-7,n07720875_bell_pepper_fix_nonmask_seg0_k50176_eps_0.0001,fix_nonmask,False,0,0.0001,50176,945,0.9972885830537852,0.838054358959198,"[0, 0, 223, 223]",property_masks/n07720875_bell_pepper_fix_nonmask_seg0_k50176_eps_0.0001.npz,224,224,24848,50176,0.4952168367346938,0.5047831632653061,0.4952168367346938,fix_nonmask,True
n07730033_cardoon,vgg16-7,n07730033_cardoon_global_k50176_eps_0.0001,global,True,-1,0.0001,50176,946,0.7911282601584133,,,property_masks/n07730033_cardoon_global_k50176_eps_0.0001.npz,224,224,50176,50176,1.0,,,,
n07730033_cardoon,vgg16-7,n07730033_cardoon_fix_mask_seg0_k50176_eps_0.0001,fix_mask,False,0,0.0001,50176,946,0.7911282601584133,0.7270296216011047,"[0, 0, 223, 223]",property_masks/n07730033_cardoon_fix_mask_seg0_k50176_eps_0.0001.npz,224,224,17569,50176,0.3501474808673469,0.3501474808673469,0.6498525191326531,fix_mask,False
n07730033_cardoon,vgg16-7,n07730033_cardoon_fix_nonmask_seg0_k50176_eps_0.0001,fix_nonmask,False,0,0.0001,50176,946,0.7911282601584133,0.7270296216011047,"[0, 0, 223, 223]",property_masks/n07730033_cardoon_fix_nonmask_seg0_k50176_eps_0.0001.npz,224,224,32607,50176,0.6498525191326531,0.3501474808673469,0.6498525191326531,fix_mask,False
n07742313_Granny_Smith,vgg16-7,n07742313_Granny_Smith_global_k50176_eps_0.0001,global,True,-1,0.0001,50176,948,0.9516212700100548,,,property_masks/n07742313_Granny_Smith_global_k50176_eps_0.0001.npz,224,224,50176,50176,1.0,,,,
n07742313_Granny_Smith,vgg16-7,n07742313_Granny_Smith_fix_mask_seg0_k50176_eps_0.0001,fix_mask,False,0,0.0001,50176,948,0.9516212700100548,0.820342481136322,"[0, 0, 223, 223]",property_masks/n07742313_Granny_Smith_fix_mask_seg0_k50176_eps_0.0001.npz,224,224,9791,50176,0.195133131377551,0.195133131377551,0.8048668686224489,fix_mask,False
n07742313_Granny_Smith,vgg16-7,n07742313_Granny_Smith_fix_nonmask_seg0_k50176_eps_0.0001,fix_nonmask,False,0,0.0001,50176,948,0.9516212700100548,0.820342481136322,"[0, 0, 223, 223]",property_masks/n07742313_Granny_Smith_fix_nonmask_seg0_k50176_eps_0.0001.npz,224,224,40385,50176,0.8048668686224489,0.195133131377551,0.8048668686224489,fix_mask,False
n07745940_strawberry,vgg16-7,n07745940_strawberry_global_k50176_eps_0.0001,global,True,-1,0.0001,50176,949,0.9986349198467804,,,property_masks/n07745940_strawberry_global_k50176_eps_0.0001.npz,224,224,50176,50176,1.0,,,,
n07745940_strawberry,vgg16-7,n07745940_strawberry_fix_mask_seg0_k50176_eps_0.0001,fix_mask,False,0,0.0001,50176,949,0.9986349198467804,0.9379622340202332,"[0, 0, 223, 223]",property_masks/n07745940_strawberry_fix_mask_seg0_k50176_eps_0.0001.npz,224,224,3087,50176,0.0615234375,0.0615234375,0.9384765625,fix_mask,False
n07745940_strawberry,vgg16-7,n07745940_strawberry_fix_nonmask_seg0_k50176_eps_0.0001,fix_nonmask,False,0,0.0001,50176,949,0.9986349198467804,0.9379622340202332,"[0, 0, 223, 223]",property_masks/n07745940_strawberry_fix_nonmask_seg0_k50176_eps_0.0001.npz,224,224,47089,50176,0.9384765625,0.0615234375,0.9384765625,fix_mask,False
n07749582_lemon,vgg16-7,n07749582_lemon_global_k50176_eps_0.0001,global,True,-1,0.0001,50176,951,0.7191086562729109,,,property_masks/n07749582_lemon_global_k50176_eps_0.0001.npz,224,224,50176,50176,1.0,,,,
n07749582_lemon,vgg16-7,n07749582_lemon_fix_mask_seg0_k50176_eps_0.0001,fix_mask,False,0,0.0001,50176,951,0.7191086562729109,0.3243762552738189,"[0, 0, 223, 223]",property_masks/n07749582_lemon_fix_mask_seg0_k50176_eps_0.0001.npz,224,224,27536,50176,0.5487882653061225,0.5487882653061225,0.4512117346938775,fix_nonmask,True
n07749582_lemon,vgg16-7,n07749582_lemon_fix_nonmask_seg0_k50176_eps_0.0001,fix_nonmask,False,0,0.0001,50176,951,0.7191086562729109,0.3243762552738189,"[0, 0, 223, 223]",property_masks/n07749582_lemon_fix_nonmask_seg0_k50176_eps_0.0001.npz,224,224,22640,50176,0.4512117346938775,0.5487882653061225,0.4512117346938775,fix_nonmask,True
n07753113_fig,vgg16-7,n07753113_fig_global_k50176_eps_0.0001,global,True,-1,0.0001,50176,952,0.9999999950747872,,,property_masks/n07753113_fig_global_k50176_eps_0.0001.npz,224,224,50176,50176,1.0,,,,
n07753113_fig,vgg16-7,n07753113_fig_fix_mask_seg0_k50176_eps_0.0001,fix_mask,False,0,0.0001,50176,952,0.9999999950747872,0.8684072494506836,"[0, 0, 223, 222]",property_masks/n07753113_fig_fix_mask_seg0_k50176_eps_0.0001.npz,224,224,28409,50176,0.5661870216836735,0.5661870216836735,0.4338129783163265,fix_nonmask,True
n07753113_fig,vgg16-7,n07753113_fig_fix_nonmask_seg0_k50176_eps_0.0001,fix_nonmask,False,0,0.0001,50176,952,0.9999999950747872,0.8684072494506836,"[0, 0, 223, 222]",property_masks/n07753113_fig_fix_nonmask_seg0_k50176_eps_0.0001.npz,224,224,21767,50176,0.4338129783163265,0.5661870216836735,0.4338129783163265,fix_nonmask,True
n07753275_pineapple,vgg16-7,n07753275_pineapple_global_k50176_eps_0.0001,global,True,-1,0.0001,50176,953,0.9947605037478984,,,property_masks/n07753275_pineapple_global_k50176_eps_0.0001.npz,224,224,50176,50176,1.0,,,,
n07753275_pineapple,vgg16-7,n07753275_pineapple_fix_mask_seg0_k50176_eps_0.0001,fix_mask,False,0,0.0001,50176,953,0.9947605037478984,0.873589813709259,"[0, 0, 223, 223]",property_masks/n07753275_pineapple_fix_mask_seg0_k50176_eps_0.0001.npz,224,224,9665,50176,0.1926219706632653,0.1926219706632653,0.8073780293367347,fix_mask,False
n07753275_pineapple,vgg16-7,n07753275_pineapple_fix_nonmask_seg0_k50176_eps_0.0001,fix_nonmask,False,0,0.0001,50176,953,0.9947605037478984,0.873589813709259,"[0, 0, 223, 223]",property_masks/n07753275_pineapple_fix_nonmask_seg0_k50176_eps_0.0001.npz,224,224,40511,50176,0.8073780293367347,0.1926219706632653,0.8073780293367347,fix_mask,False
n07753592_banana,vgg16-7,n07753592_banana_global_k50176_eps_0.0001,global,True,-1,0.0001,50176,954,0.8789635766600722,,,property_masks/n07753592_banana_global_k50176_eps_0.0001.npz,224,224,50176,50176,1.0,,,,
n07753592_banana,vgg16-7,n07753592_banana_fix_mask_seg0_k50176_eps_0.0001,fix_mask,False,0,0.0001,50176,954,0.8789635766600722,0.6567487120628357,"[0, 0, 223, 223]",property_masks/n07753592_banana_fix_mask_seg0_k50176_eps_0.0001.npz,224,224,15898,50176,0.3168447066326531,0.3168447066326531,0.6831552933673469,fix_mask,False
n07753592_banana,vgg16-7,n07753592_banana_fix_nonmask_seg0_k50176_eps_0.0001,fix_nonmask,False,0,0.0001,50176,954,0.8789635766600722,0.6567487120628357,"[0, 0, 223, 223]",property_masks/n07753592_banana_fix_nonmask_seg0_k50176_eps_0.0001.npz,224,224,34278,50176,0.6831552933673469,0.3168447066326531,0.6831552933673469,fix_mask,False
n07754684_jackfruit,vgg16-7,n07754684_jackfruit_global_k50176_eps_0.0001,global,True,-1,0.0001,50176,955,0.7853304047700475,,,property_masks/n07754684_jackfruit_global_k50176_eps_0.0001.npz,224,224,50176,50176,1.0,,,,
n07754684_jackfruit,vgg16-7,n07754684_jackfruit_fix_mask_seg0_k50176_eps_0.0001,fix_mask,False,0,0.0001,50176,955,0.7853304047700475,0.5751655101776123,"[0, 15, 223, 222]",property_masks/n07754684_jackfruit_fix_mask_seg0_k50176_eps_0.0001.npz,224,224,33804,50176,0.6737085459183674,0.6737085459183674,0.3262914540816326,fix_nonmask,True
n07754684_jackfruit,vgg16-7,n07754684_jackfruit_fix_nonmask_seg0_k50176_eps_0.0001,fix_nonmask,False,0,0.0001,50176,955,0.7853304047700475,0.5751655101776123,"[0, 15, 223, 222]",property_masks/n07754684_jackfruit_fix_nonmask_seg0_k50176_eps_0.0001.npz,224,224,16372,50176,0.3262914540816326,0.6737085459183674,0.3262914540816326,fix_nonmask,True
n07760859_custard_apple,vgg16-7,n07760859_custard_apple_global_k50176_eps_0.0001,global,True,-1,0.0001,50176,956,0.9999508237116528,,,property_masks/n07760859_custard_apple_global_k50176_eps_0.0001.npz,224,224,50176,50176,1.0,,,,
n07760859_custard_apple,vgg16-7,n07760859_custard_apple_fix_mask_seg0_k50176_eps_0.0001,fix_mask,False,0,0.0001,50176,956,0.9999508237116528,0.7118881940841675,"[0, 0, 223, 223]",property_masks/n07760859_custard_apple_fix_mask_seg0_k50176_eps_0.0001.npz,224,224,13318,50176,0.2654257015306122,0.2654257015306122,0.7345742984693877,fix_mask,False
n07760859_custard_apple,vgg16-7,n07760859_custard_apple_fix_nonmask_seg0_k50176_eps_0.0001,fix_nonmask,False,0,0.0001,50176,956,0.9999508237116528,0.7118881940841675,"[0, 0, 223, 223]",property_masks/n07760859_custard_apple_fix_nonmask_seg0_k50176_eps_0.0001.npz,224,224,36858,50176,0.7345742984693877,0.2654257015306122,0.7345742984693877,fix_mask,False
n07768694_pomegranate,vgg16-7,n07768694_pomegranate_global_k50176_eps_0.0001,global,True,-1,0.0001,50176,957,0.999996051282573,,,property_masks/n07768694_pomegranate_global_k50176_eps_0.0001.npz,224,224,50176,50176,1.0,,,,
